num_layers,feed_per_layer_g,water_litres,maize_percentage,season,veterinary_visits_per_month,farmers_experience_years,chicken_breed,age_weeks,eggs_per_day
1466,133.67761257690415,168.76992144581158,40.24906047634082,dry,3,6,shika_brown,74,806
325,150.8316663420149,104.12058547855746,43.81186624875765,rainy,4,7,sasso,45,240
863,120.24040846102142,161.49736378936734,56.94065045198095,rainy,0,13,shika_brown,43,593
304,129.83874677013836,92.23512889947204,32.22819117243396,rainy,1,5,noiler,32,235
1881,104.57435307841386,98.45853410670487,70.34827454419968,dry,1,13,other,20,1052
1289,151.8376948441006,127.38667271499308,74.88373363389783,dry,0,16,noiler,94,516
1815,157.637618530792,87.56959862347998,77.57149051809162,dry,2,24,sasso,28,1017
656,126.21975313993725,143.09853095303004,33.65407810135075,dry,1,5,sasso,46,427
749,158.0231608855621,114.99112861330806,72.7110953170434,dry,3,14,fulani,60,321
1362,146.8809304368644,194.42348986202435,68.17895344332862,rainy,3,8,other,91,613
1479,113.72060677621653,148.81091644203622,41.103793534666025,dry,1,22,noiler,39,1159
912,114.74844635836918,116.38701578471526,74.73213987888172,rainy,1,3,fulani,71,435
1822,129.680511375477,131.78083469376793,54.07746701379271,rainy,3,19,other,52,1129
1934,157.0557156701529,140.79716204536493,47.856057965025144,dry,4,19,other,70,879
413,154.13418420773428,182.8297857087364,78.71861193396288,rainy,1,10,fulani,22,192
1516,110.51330632634964,181.34784963084002,44.12393719885134,rainy,3,4,noiler,73,986
581,150.37957934252742,80.13400904407392,51.50514382649,rainy,1,7,other,38,407
761,146.8219301804129,126.68700266215383,54.87699260730511,dry,4,7,fulani,36,391
1817,104.26949711040596,69.66106296579429,77.03922602515539,rainy,0,2,noiler,57,918
488,143.60495345009178,168.3468710478931,47.63013029644291,dry,2,1,fulani,66,195
578,155.86059825311798,114.85535485969001,57.33502602783842,rainy,0,24,sasso,71,278
1649,103.27806520005834,196.2309428161266,41.3062665624836,dry,4,19,noiler,68,1050
719,144.5137796175229,178.77955307267348,51.13145985068046,dry,4,24,noiler,68,403
505,107.52138854754314,107.17506160044391,79.97719593595471,dry,4,21,other,89,204
1237,142.55924970835656,83.42498256014845,69.03158587127785,rainy,0,10,shika_brown,34,782
1883,117.79359473235584,160.0193829699739,67.95026412609656,dry,0,0,fulani,68,753
1411,109.54150022441567,85.22740557794071,34.91174960945403,dry,0,14,shika_brown,56,677
808,151.70145422724073,98.37002250790674,70.35354519333515,rainy,0,12,sasso,69,420
408,156.82544002651116,129.47622540353063,49.02588549349473,rainy,3,3,shika_brown,60,246
1742,100.68507900724441,158.51796914806715,78.51285548630285,rainy,3,23,noiler,46,1291
1491,103.10012329947767,130.67138376263392,65.9226973661275,dry,4,15,noiler,36,1151
1015,113.6036429397978,183.1077428247139,70.43949922817691,rainy,3,11,shika_brown,39,849
818,118.7717896513078,190.94159379634587,72.5340130302423,rainy,2,18,shika_brown,97,470
1447,111.21486643650769,62.77139216861561,49.53410554929696,rainy,2,11,fulani,23,871
1145,136.3302859969526,94.59841765259486,47.79273796296057,dry,0,18,other,83,458
858,122.88646248479868,197.48693518223476,69.243091147944,rainy,2,21,other,37,595
1013,154.88386689739022,61.6072923649129,52.50582632374055,dry,0,1,shika_brown,86,405
1735,124.21606014169548,163.30389787684487,65.22772140137226,rainy,0,16,sasso,88,807
1668,144.4096821256878,148.29806596222988,57.48031342653783,dry,1,10,noiler,46,1081
1818,157.08539325073394,101.62071064302671,34.60334930412377,dry,2,19,noiler,83,789
859,135.01341803948912,133.6058707382789,42.47621834191243,dry,4,3,fulani,43,492
565,136.73548904571066,89.83190121587315,76.95285479835935,rainy,2,23,sasso,47,412
1180,123.13681077193888,191.0773995178507,57.099503744488295,rainy,0,9,sasso,90,642
1560,137.03494125092354,163.51715217638366,40.73339319862684,dry,0,9,shika_brown,44,892
1830,105.05807887668102,173.00650463076633,73.06598129075454,dry,4,8,noiler,43,1289
1214,135.36723936908183,145.86083588423307,61.88441234479677,dry,1,19,other,57,717
1434,144.32338904359398,61.92437756158834,42.41881301849001,rainy,4,10,shika_brown,57,887
502,127.53643099580921,162.58268647006312,60.33658623587182,rainy,1,15,shika_brown,99,284
1766,116.99828574549583,170.14773046999784,49.87240784495458,dry,0,22,noiler,25,1165
990,146.2445518543331,119.84939104994629,40.310870254206996,rainy,0,6,fulani,77,396
948,102.10047488840834,170.2322683007148,50.56697332495719,dry,2,5,shika_brown,57,571
719,132.10153027593597,80.21426849871341,69.19936793446777,dry,1,21,noiler,75,390
1121,101.69867646416007,89.40410893227943,44.05190406905142,rainy,1,24,fulani,55,585
1664,109.62775685627358,69.86887239004025,39.28233524506215,rainy,1,6,noiler,64,953
368,100.47786428472706,189.4385477527527,52.165325475858765,dry,0,20,other,80,147
351,152.35814815281012,175.936356060888,40.80300581223832,rainy,4,3,shika_brown,66,204
396,119.11653776581643,186.49818208055424,33.882038799439066,rainy,2,6,fulani,22,236
1749,153.06259282137827,108.26939881017057,53.092174063755515,dry,0,21,fulani,46,700
971,141.63697543060943,92.14374250555562,35.877565007510995,rainy,4,1,other,23,565
919,130.89600099479557,82.59079214775372,34.177716875534486,rainy,2,9,noiler,95,518
414,113.34167828489022,132.69143990922873,60.38763415478263,dry,2,21,sasso,41,297
1907,159.17480031708408,118.06301577544593,67.69325369184625,rainy,2,2,shika_brown,57,973
1245,119.65312991080795,136.53593571390041,58.77046936430742,rainy,4,15,fulani,81,576
1640,120.23239453394513,79.99787507400646,64.60368235121845,rainy,4,4,shika_brown,66,997
1426,125.15629966996133,62.53736574640216,69.63790567864064,rainy,2,2,other,49,853
1093,115.1963430113629,61.39702873218291,66.17218311774559,dry,0,24,fulani,68,437
1736,111.00653178420608,179.6963627386064,74.12799383861736,rainy,2,20,fulani,35,982
734,116.85291791117463,89.11389030051458,32.09927144547941,dry,3,14,fulani,53,364
1372,104.44632535449202,112.56564998531005,70.19072725967234,rainy,3,9,other,84,703
302,121.03123205716972,112.15465832633711,33.43568388619805,dry,3,19,noiler,47,215
860,122.39446938275402,148.47841525546647,34.76858011365293,dry,0,3,fulani,75,344
1691,145.1048195437504,172.42029007409718,55.90040332023124,rainy,2,4,noiler,81,886
1415,111.69851199401735,184.65733241070598,67.49888992260354,rainy,2,20,shika_brown,53,1103
789,134.72840527071642,148.53478540597422,37.82383580018003,dry,4,12,noiler,71,497
1363,135.98627889822987,180.6119190117651,73.43198199117128,dry,3,10,fulani,19,677
1501,122.96792586618326,175.0563325219503,62.97553843203851,dry,0,5,fulani,84,600
1452,131.72346514590615,175.62847902424426,53.15573569187558,dry,4,3,shika_brown,70,829
1274,149.29887597770627,124.61320986240496,79.16528284092337,dry,3,4,sasso,93,534
874,115.84026099756795,118.13373612676565,74.42320549614604,rainy,4,23,shika_brown,65,552
1201,125.73909591045343,88.14912128699231,55.71005200046696,rainy,4,6,other,35,788
1505,142.41027134683247,195.41690225369118,71.33260287303202,dry,2,9,noiler,52,1044
650,102.42104961158198,117.56681251924203,36.504033491447345,dry,2,20,noiler,71,336
1627,118.73178209305621,62.204007819394775,30.857489095759906,dry,1,16,sasso,49,941
506,130.6981430737046,60.748462519611024,76.9206871929072,rainy,4,9,noiler,42,405
318,126.53762832706812,159.03558000460987,49.46152358458943,dry,2,22,noiler,72,183
839,131.6606479733017,89.62902579978056,79.78155547494417,dry,1,3,fulani,59,384
587,127.28586055315967,154.4700823034375,63.876580694184234,dry,2,20,sasso,22,468
1666,141.45303859304937,157.59901282485328,62.43194783844078,dry,2,0,sasso,82,753
1242,127.17466421605664,192.82421532095952,33.03024538574549,dry,0,22,noiler,60,625
506,150.28929849931856,172.3935308754301,78.04600734644123,rainy,3,23,shika_brown,30,351
1041,138.55465661941804,70.9980963293218,67.0282361629755,dry,2,21,sasso,25,695
1352,125.40010864919185,71.83915293361329,60.34234777700696,dry,2,6,other,76,577
1504,148.0044059246121,183.8416610089663,36.26102797584157,rainy,3,4,shika_brown,98,747
1546,158.40295714988926,125.10133245369987,72.36939652856869,dry,3,6,other,29,809
1673,118.36308781136728,137.26279909896598,69.47047109567927,rainy,3,1,noiler,37,1249
349,116.11373004721855,74.13693495448655,38.37455445470539,rainy,3,2,other,57,206
491,117.9630024223209,92.55083890909637,36.48394891121177,rainy,3,16,sasso,30,391
335,112.63041637992058,173.26330964083468,37.346096179188535,dry,1,22,noiler,63,202
785,146.83336161323282,102.50735134013763,45.58449142575208,dry,3,22,fulani,82,314
1570,159.05406995406605,115.39911490033096,65.75932273901206,rainy,1,8,other,65,737
1722,111.95475726449884,66.29460182281716,36.31782406572553,rainy,0,8,sasso,99,722
1144,144.49848711016253,128.95966990546168,54.15904316568343,rainy,3,6,fulani,65,505
486,145.7468175204921,77.6402839009592,39.82096079360087,rainy,0,4,noiler,94,211
1316,130.77382333112857,181.74485154646885,50.138791661644994,dry,0,12,noiler,80,565
1774,113.12258801941499,85.5972891816344,71.28554757803334,dry,4,5,fulani,23,898
1529,115.16790664094638,191.4452944057785,74.69926025234804,dry,0,4,sasso,58,806
1919,114.9801371644138,96.85462851252157,30.03266953806498,rainy,1,17,fulani,37,898
799,145.01594583633053,81.28679943942885,52.91617972937877,rainy,4,16,shika_brown,89,407
1797,147.1487587281024,142.59270359225323,30.321760574839786,dry,0,15,shika_brown,99,719
1834,135.81464143279936,199.9380784550614,68.47244470410234,rainy,1,12,noiler,38,1527
1790,136.90774843247198,187.48480041001903,55.49270047752289,rainy,4,22,sasso,47,1396
716,151.1789197198355,189.97369078908304,79.81991468395277,dry,2,10,shika_brown,97,290
1252,111.34834600137907,189.1314478538144,64.7812326177029,rainy,1,18,noiler,60,905
1162,146.36628517990476,93.1706654869308,63.86965649444364,rainy,1,5,other,81,473
526,125.11493713188935,100.95229956667528,46.61027854736608,dry,2,6,sasso,34,384
1329,140.70999809755827,104.45695803606239,72.40546175078151,rainy,4,18,sasso,85,752
1999,157.80161922676228,61.43982943099688,65.80249866210723,rainy,3,22,sasso,75,906
551,120.3983118275949,71.05151641251777,52.13990682718688,rainy,1,17,fulani,80,224
1222,105.5416316866827,82.79073848887211,59.76064170634373,dry,4,24,shika_brown,84,567
1573,100.30159315658818,68.41349745294382,75.2383170840059,dry,1,18,noiler,41,998
763,147.052370461916,124.7347647677557,73.24813025576009,dry,1,14,shika_brown,67,415
1151,145.44786672704305,101.31012889700331,44.942856762951536,dry,0,21,fulani,83,460
1284,151.78813226414434,175.14925090063178,38.667152648764045,rainy,0,19,other,32,648
549,108.22536748472538,162.74363831235578,61.611907543393045,dry,0,4,fulani,64,220
960,149.25886103794846,139.32473624676481,62.85152491170537,rainy,1,9,fulani,69,422
1308,104.96404237742024,95.55128806931747,68.99941634552721,dry,4,20,other,73,617
1520,104.03405080543367,143.27863313026734,66.94333385665163,dry,2,10,sasso,93,738
1925,147.36953790544314,164.742515694276,58.0627839037462,rainy,3,8,shika_brown,73,1040
1887,101.63500071704891,133.3021079310034,40.91299363468647,rainy,0,0,fulani,80,755
1813,121.55252481896142,175.29731172565465,71.03480803833897,dry,2,12,fulani,34,962
465,128.0015872530645,127.49849384877787,72.04543552014536,dry,4,14,other,44,293
568,127.54744139720086,102.4600247188996,76.6277439209656,dry,4,21,shika_brown,66,354
1328,118.70812821734611,94.96810274251277,62.70800771430492,dry,1,3,fulani,31,619
1785,104.10702715396101,118.47337941437927,35.81792425822479,rainy,2,14,sasso,52,1199
1935,140.88118079448094,191.62564677529156,32.33929224858843,dry,4,16,noiler,67,1083
1388,126.64691478977994,165.00397769990678,56.58305118822415,dry,4,15,sasso,57,930
1513,109.37702257298658,90.81241476199412,55.91380882238232,dry,2,21,noiler,48,988
500,118.78300870378881,177.1097886865247,32.51072158452276,dry,2,6,shika_brown,74,249
1553,131.87764110105593,154.84132997196122,51.42289519243977,dry,1,10,other,40,972
752,100.48354620052719,192.0444752145799,41.85722329888556,dry,3,22,shika_brown,35,539
756,118.50809688936904,140.2259080866622,46.260559813810566,rainy,2,9,noiler,60,513
1724,141.8017066862049,105.4084130773078,41.69484657361018,rainy,4,21,noiler,39,1311
1058,115.95570703792713,198.64652253111078,31.288479938217556,dry,3,22,fulani,35,537
412,118.26955196493705,87.73337234084053,33.28460582448296,rainy,4,14,sasso,47,304
1571,125.08868728976798,166.0196169585701,74.89823234238943,rainy,1,22,fulani,42,947
1657,109.57749408593003,106.98725821690763,33.840372053464066,rainy,2,20,other,62,843
1193,152.10457143681606,189.70493171386588,50.98136914034052,dry,2,10,fulani,35,570
782,101.71914565465927,141.65533492375795,30.565126829451124,dry,2,14,shika_brown,93,384
941,103.71314210082852,134.95151176543118,58.30358232240825,dry,3,11,other,60,462
316,113.30691869153911,104.45764118173025,42.969420037159814,dry,4,15,sasso,45,230
1936,105.01149488080112,89.55763195812523,67.62341687932471,rainy,3,4,other,84,807
527,141.6283334180447,137.38673152470164,40.812526409326445,rainy,4,22,sasso,46,406
1487,124.46294623991352,77.57918100921519,38.56474789108352,dry,3,12,noiler,51,908
952,114.79119433827898,196.64457780402853,47.240880387308486,dry,3,14,sasso,90,486
881,152.5070826734828,170.6728714380343,37.05537970106755,dry,3,17,shika_brown,22,510
1215,139.38315156308602,134.92132671524905,34.10118426057355,dry,4,11,shika_brown,94,613
740,130.424945443616,149.3062624374146,79.25872775453374,dry,1,19,shika_brown,19,507
493,119.81708005012507,138.99245433583505,72.5287264007558,dry,4,10,fulani,28,300
1733,131.4160328291567,95.50177637949169,53.547502938625726,rainy,3,0,sasso,70,898
917,147.48781245337113,144.3457762984837,55.58192912595071,rainy,1,10,shika_brown,60,547
1419,113.57634580019118,156.92960286161798,41.66664113246633,rainy,0,21,shika_brown,64,796
720,139.02551492943186,89.72675640016477,36.100370678844456,dry,2,8,shika_brown,49,488
1747,107.58318534434002,63.89814706083788,61.13661411464166,rainy,1,15,sasso,56,1091
359,146.64732803094313,154.19859868839626,66.21272637495666,dry,2,1,fulani,95,144
912,134.61287207867252,138.94873934578732,55.01392676038802,dry,4,17,shika_brown,75,489
631,109.04124922005002,179.22320470259066,79.57267839213961,dry,4,3,fulani,50,310
593,117.74944584979217,60.155693187466234,43.59772796990993,rainy,4,3,other,95,309
1009,141.07757165589797,186.37877146234985,71.86315035692544,rainy,3,16,fulani,71,499
408,153.65590709538483,150.28640674092983,44.41257885836843,dry,2,0,other,48,192
1678,121.39577055917233,95.62738642655643,30.64487348947627,rainy,4,19,noiler,22,1169
1732,123.04255830346602,153.2775006070654,79.44177656945823,rainy,0,7,fulani,61,723
907,110.61381704943904,198.22706220113642,52.20517784533093,rainy,1,15,noiler,37,786
357,128.58767627436396,104.56257325692863,54.451788765380996,dry,4,15,noiler,50,258
430,144.31035271063112,153.32639188311214,35.97809988760282,dry,4,19,fulani,56,203
1425,105.55002627633783,169.2487007836222,63.685086677107826,rainy,3,19,other,60,921
510,113.56199180731912,137.14713346129054,56.17817897649279,rainy,1,22,noiler,94,283
510,149.94503100461515,196.56622396396307,53.70821481359932,rainy,2,9,noiler,28,390
1105,131.39278329825248,98.05011225121808,49.95833972555098,dry,0,9,sasso,82,481
351,143.81330306543495,111.07514582909181,62.04827640493789,rainy,3,24,sasso,43,280
951,121.51729491721548,187.5874866110083,31.046705891336664,dry,0,12,fulani,71,380
1398,155.8385485811176,154.65470361400924,45.36194809238602,dry,0,22,other,40,608
1821,135.07258679556747,195.70505371978504,48.89196068635933,dry,4,18,fulani,53,896
1737,156.46289560230264,182.17171010464776,52.6043298405683,rainy,2,5,shika_brown,64,967
1504,126.52200525586741,150.75268563309845,33.07231450653938,rainy,0,9,fulani,99,602
1764,136.10840403672682,141.44313063896612,50.07308895445216,dry,0,0,sasso,70,706
1511,109.7596489063291,162.8111947089106,40.4415467747295,dry,3,0,shika_brown,90,614
1055,104.7568170778715,139.21907844385453,75.40092727108312,dry,3,15,noiler,64,606
1510,122.29279067919246,146.01600104038533,56.18317080273054,dry,1,15,fulani,21,811
1389,137.80558761169982,176.01140685656048,69.17347800246338,rainy,4,0,shika_brown,23,911
881,136.20005177272208,172.23580104678268,53.47593326728169,dry,4,24,shika_brown,50,606
1161,101.32396892093745,197.5529781158454,34.306606953184016,rainy,4,0,noiler,79,553
1440,126.3913383828301,150.1539211226659,49.047592251173754,dry,1,2,noiler,99,666
663,102.90176266292686,174.86826182723848,71.31704054750934,dry,3,16,shika_brown,39,458
1773,149.55593851300097,148.4042309616229,69.22027366063986,rainy,4,22,noiler,33,1313
523,113.22925836488496,147.5911105198187,58.58038247414719,rainy,4,22,other,59,330
1376,131.4040822553205,91.7481675447504,63.326098834651745,rainy,4,14,noiler,27,1072
1841,123.10615616938178,179.6728090318966,77.62076529983219,rainy,1,19,sasso,68,1066
896,101.54856357179091,137.46068954722,56.022470208264295,rainy,0,13,other,88,381
1751,102.73510947692013,192.4359245783839,72.10826883251906,dry,0,24,shika_brown,29,975
1668,107.61666482529836,77.25972910185256,55.9280844332867,rainy,3,24,noiler,23,1273
1853,155.68310501373088,72.75968952225486,44.29502668856012,rainy,3,24,sasso,68,934
1379,124.6473285999767,128.55017064448458,50.772150029604475,dry,3,0,sasso,63,729
1755,106.88521596483012,128.65719268597184,38.475204593302934,dry,1,14,shika_brown,83,834
1112,128.5053923720061,189.14079971185743,33.63674738893342,dry,0,22,noiler,36,690
1751,129.39222860306467,148.3004422288701,66.98414488815541,dry,2,17,sasso,72,990
